2004,4,28,SGF,LIT,5714,5738,3
2004,12,9,EWR,SDF,1008,1572,103
2004,11,5,SAT,LGA,1864,630,5
2004,11,22,ORD,EWR,1134,207,5
2004,10,26,MBS,MEM,1753,291,102
2004,1,7,OAK,LAX,363,552,105
2004,12,12,JFK,EWR,1635,674,108
2004,9,1,IND,DAY,1631,676,104
2004,2,15,BHM,SDF,515,1626,105
2004,4,5,MCO,ATL,148,1749,104
2004,1,8,SNA,PHL,116,368,9
2004,3,18,JAX,BWI,1732,466,3
2004,5,21,DFW,MIA,2344,1986,7
2004,7,2,BOS,IAH,227,584,104
2004,5,27,SAN,DFW,335,1415,6
2004,11,15,ATL,MSP,2201,2677,3
2004,5,6,DEN,SFO,567,980,3
2004,6,4,MSP,MKE,1714,637,5
2004,7,22,SAV,PHL,5412,5231,4
2004,4,5,TYS,DTW,2066,1264,3
2004,8,14,PHX,PDX,1522,344,4
2004,1,26,STL,TPA,1162,1074,4
2004,10,31,SAN,SNA,3183,3187,3
2004,8,29,HOU,AMA,3760,3545,103
2004,3,5,MCI,IND,1528,494,4
2004,2,22,LAS,SNA,427,1867,103
2004,6,7,MKE,RDU,601,94,5
2004,1,9,GSO,TPA,5556,5884,104
2004,3,18,CMH,CLE,2108,2086,102
2004,7,23,RDU,BUF,1065,7326,3
2004,8,4,DTW,SEA,709,60,4
2004,11,14,MCI,ORD,1536,148,3
2004,1,2,OAK,LAS,1708,1215,102
2004,11,4,BNA,LIT,251,2708,4
2004,12,13,LGA,IAD,1077,1040,4
2004,1,10,MSP,RSW,1269,1469,6
2004,12,7,SAT,BOS,561,854,6
2004,6,28,SAT,RDU,3482,2136,6
2004,7,12,SAN,ORD,190,134,7
2004,1,10,ATL,CVG,5046,5047,104
2004,6,7,MEM,DEN,475,1087,3
2004,12,19,FLL,TPA,814,259,105
2004,8,19,LAS,BOS,196,482,11
2004,10,1,ATL,ALB,468,243,4
2004,6,9,IAH,MCI,1116,393,4
2004,6,9,LAS,PHX,601,32,4
2004,9,24,IAH,LGA,1410,1508,6
2004,1,27,BWI,LAX,257,735,4
2004,4,16,LAX,SNA,475,430,6
2004,3,2,MDW,LAS,1644,1819,4
2004,5,24,SJU,LAX,633,2461,6
2004,4,10,SFO,EWR,1172,2166,9
2004,2,4,DEN,LAX,450,359,4
2004,4,28,DCA,AUS,1943,1937,3
2004,7,19,AUS,MSP,1542,1116,4
2004,5,3,MCO,SDF,425,1724,4
2004,11,5,IAH,EWR,2141,2517,6
2004,5,11,PHX,BHM,304,1512,6
2004,12,20,ABQ,SJC,902,1248,2
2004,5,28,BWI,RIC,703,834,2
2004,3,23,SFO,ATL,1172,558,9
2004,11,11,LGA,ORD,367,111,3
2004,4,5,LAS,BWI,700,766,108
2004,7,29,DAY,LGA,2052,3351,103
2004,3,17,STL,ORD,592,2069,5
2004,8,5,SFO,SAT,272,824,8
2004,7,1,BOS,SEA,1081,1493,105
2004,8,23,IAD,IND,4542,4265,3
2004,2,29,MCO,PIT,514,135,3
2004,1,15,RIC,MCI,2805,2958,4
2004,2,13,SJC,BDL,616,350,109
2004,5,13,AUS,MSP,732,616,104
2004,12,27,SFO,PIT,28,202,10
2004,5,25,SDF,HOU,5213,5793,103
2004,6,23,SDF,PWM,507,999,4
2004,8,24,DSM,MSP,5853,5344,4
2004,10,7,DTW,OKC,1100,1704,4
2004,4,21,BUF,DAY,4168,4319,103
